[dataset]
  dataset = fsq
  csv = data/tky_clean.csv
  cat_col = category
  categories = ['Dining and Drinking', 'Retail', 'Nightlife Spot', 'Community and Government', 'Travel and Transportation', 'Business and Professional Services', 'Landmarks and Outdoors', 'Arts and Entertainment', 'Health and Medicine', 'Sports and Recreation']
  half_width = 50.0
  cell = 15
  center_step = 100
  min_poi = 10
  crs = EPSG:6677

[hparams]
  LATENT_DIM = 2
  EPOCHS = 1000
  BATCH = 256
  LR = 0.001
  WEIGHT_DECAY = 1e-06
  VAL_FRAC = 0.1
  SEED = 0
  N_NEIGHBORS = 15
  GRAPH_METRIC = euclidean
  EDGE_BATCH = 256
  LAMBDA_FSCE = 0.01
  WARMUP_EPOCHS = 200
  NOISE_P = 0.3
  NOISE_MODE = thinning
  N_EXPERTS = 2
  ROUTER_TEMPERATURE = 0.7
  MOE_SCALE = 1.0

1233 個 patch，device=cpu，噪聲 thinning p=0.3
FSCE graph：24904 條邊，a=1.5769 b=0.8951
epoch  845 | train_nll -1.34472 | train_fsce 0.58762 | gate_usage [0.342,0.658] | val_dev 0.69111 | expl_dev 0.53269
epoch  850 | train_nll -1.34869 | train_fsce 0.61930 | gate_usage [0.326,0.674] | val_dev 0.65444 | expl_dev 0.55748
epoch  855 | train_nll -1.35602 | train_fsce 0.61589 | gate_usage [0.337,0.663] | val_dev 0.66588 | expl_dev 0.54975
epoch  860 | train_nll -1.35689 | train_fsce 0.63909 | gate_usage [0.331,0.669] | val_dev 0.65689 | expl_dev 0.55582
epoch  865 | train_nll -1.35038 | train_fsce 0.64000 | gate_usage [0.351,0.649] | val_dev 0.65911 | expl_dev 0.55432
epoch  870 | train_nll -1.35795 | train_fsce 0.61185 | gate_usage [0.324,0.676] | val_dev 0.65902 | expl_dev 0.55438
epoch  875 | train_nll -1.35336 | train_fsce 0.61242 | gate_usage [0.329,0.671] | val_dev 0.64619 | expl_dev 0.56306
epoch  880 | train_nll -1.36577 | train_fsce 0.61610 | gate_usage [0.323,0.677] | val_dev 0.65124 | expl_dev 0.55965
epoch  885 | train_nll -1.35244 | train_fsce 0.65328 | gate_usage [0.317,0.683] | val_dev 0.68262 | expl_dev 0.53843
epoch  890 | train_nll -1.35607 | train_fsce 0.64125 | gate_usage [0.328,0.672] | val_dev 0.67475 | expl_dev 0.54375
epoch  895 | train_nll -1.35639 | train_fsce 0.61359 | gate_usage [0.347,0.653] | val_dev 0.66062 | expl_dev 0.55330
epoch  900 | train_nll -1.34955 | train_fsce 0.61907 | gate_usage [0.325,0.675] | val_dev 0.66577 | expl_dev 0.54982
epoch  905 | train_nll -1.35772 | train_fsce 0.60279 | gate_usage [0.322,0.678] | val_dev 0.68626 | expl_dev 0.53596
epoch  910 | train_nll -1.35159 | train_fsce 0.61929 | gate_usage [0.346,0.654] | val_dev 0.66196 | expl_dev 0.55240
epoch  915 | train_nll -1.35322 | train_fsce 0.63472 | gate_usage [0.354,0.646] | val_dev 0.69688 | expl_dev 0.52878
epoch  920 | train_nll -1.34908 | train_fsce 0.61826 | gate_usage [0.320,0.680] | val_dev 0.66195 | expl_dev 0.55241
epoch  925 | train_nll -1.35822 | train_fsce 0.61048 | gate_usage [0.332,0.668] | val_dev 0.66731 | expl_dev 0.54878
epoch  930 | train_nll -1.36754 | train_fsce 0.64193 | gate_usage [0.313,0.687] | val_dev 0.67669 | expl_dev 0.54244
epoch  935 | train_nll -1.36688 | train_fsce 0.62593 | gate_usage [0.328,0.672] | val_dev 0.67580 | expl_dev 0.54304
epoch  940 | train_nll -1.34714 | train_fsce 0.67209 | gate_usage [0.310,0.690] | val_dev 0.68469 | expl_dev 0.53702
epoch  945 | train_nll -1.35490 | train_fsce 0.64318 | gate_usage [0.307,0.693] | val_dev 0.67640 | expl_dev 0.54263
epoch  950 | train_nll -1.35430 | train_fsce 0.66347 | gate_usage [0.307,0.693] | val_dev 0.66457 | expl_dev 0.55063
epoch  955 | train_nll -1.35879 | train_fsce 0.66739 | gate_usage [0.314,0.686] | val_dev 0.69296 | expl_dev 0.53143
epoch  960 | train_nll -1.36213 | train_fsce 0.64432 | gate_usage [0.355,0.645] | val_dev 0.69667 | expl_dev 0.52893
epoch  965 | train_nll -1.35885 | train_fsce 0.62811 | gate_usage [0.316,0.684] | val_dev 0.66882 | expl_dev 0.54776
epoch  970 | train_nll -1.37460 | train_fsce 0.62101 | gate_usage [0.326,0.674] | val_dev 0.66680 | expl_dev 0.54912
epoch  975 | train_nll -1.35793 | train_fsce 0.64978 | gate_usage [0.316,0.684] | val_dev 0.69115 | expl_dev 0.53266
epoch  980 | train_nll -1.35488 | train_fsce 0.63677 | gate_usage [0.312,0.688] | val_dev 0.69618 | expl_dev 0.52926
epoch  985 | train_nll -1.35396 | train_fsce 0.62071 | gate_usage [0.319,0.681] | val_dev 0.71136 | expl_dev 0.51899
epoch  990 | train_nll -1.36513 | train_fsce 0.61505 | gate_usage [0.320,0.680] | val_dev 0.66059 | expl_dev 0.55332
epoch  995 | train_nll -1.35121 | train_fsce 0.68707 | gate_usage [0.287,0.713] | val_dev 0.65794 | expl_dev 0.55511
epoch 1000 | train_nll -1.34812 | train_fsce 0.62588 | gate_usage [0.310,0.690] | val_dev 0.70791 | expl_dev 0.52132
已存 C:\Users\楊仟愉\n\project-2\model\v2_ddae_fsce_moe_way1\result\latents.npz
